AMZN,2019-11-21,1734.71
AMZN,2019-11-22,1745.72
AMZN,2019-11-25,1773.84
AMZN,2019-11-26,1796.94
AMZN,2019-11-27,1818.51
AMZN,2019-11-29,1800.8
AMZN,2019-12-02,1781.6
AMZN,2019-12-03,1769.96
AMZN,2019-12-04,1760.69
AMZN,2019-12-05,1740.48
AMZN,2019-12-06,1751.6
AMZN,2019-12-09,1749.51
AMZN,2019-12-10,1739.21
AMZN,2019-12-11,1748.72
AMZN,2019-12-12,1760.33
AMZN,2019-12-13,1760.94
AMZN,2019-12-16,1769.21
AMZN,2019-12-17,1790.66
AMZN,2019-12-18,1784.03
AMZN,2019-12-19,1792.28
AMZN,2019-12-20,1786.5
AMZN,2019-12-23,1793.0
AMZN,2019-12-24,1789.21
AMZN,2019-12-26,1868.77
AMZN,2019-12-27,1869.8
AMZN,2019-12-30,1846.89
AMZN,2019-12-31,1847.84
AMZN,2020-01-02,1898.01
AMZN,2020-01-03,1874.97
AMZN,2020-01-06,1902.88
AMZN,2020-01-07,1906.86
AMZN,2020-01-08,1891.97
AMZN,2020-01-09,1901.05
AMZN,2020-01-10,1883.16
AMZN,2020-01-13,1891.3
AMZN,2020-01-14,1869.44
AMZN,2020-01-15,1862.02
AMZN,2020-01-16,1877.94
AMZN,2020-01-17,1864.72
AMZN,2020-01-21,1892.0
AMZN,2020-01-22,1887.46
AMZN,2020-01-23,1884.58
AMZN,2020-01-24,1861.64
AMZN,2020-01-27,1828.34
AMZN,2020-01-28,1853.25
AMZN,2020-01-29,1858.0
AMZN,2020-01-30,1870.68
AMZN,2020-01-31,2008.72
AMZN,2020-02-03,2004.2
AMZN,2020-02-04,2049.67
AMZN,2020-02-05,2039.87
AMZN,2020-02-06,2050.23
AMZN,2020-02-07,2079.28
AMZN,2020-02-10,2133.91
AMZN,2020-02-11,2150.8
AMZN,2020-02-12,2160.0
AMZN,2020-02-13,2149.87
AMZN,2020-02-14,2134.87
AMZN,2020-02-18,2155.67
AMZN,2020-02-19,2170.22
AMZN,2020-02-20,2153.1
AMZN,2020-02-21,2095.97
AMZN,2020-02-24,2009.29
AMZN,2020-02-25,1972.74
AMZN,2020-02-26,1979.59
AMZN,2020-02-27,1884.3
AMZN,2020-02-28,1883.75
AMZN,2020-03-02,1953.95
AMZN,2020-03-03,1908.99
AMZN,2020-03-04,1975.83
AMZN,2020-03-05,1924.03
AMZN,2020-03-06,1901.09
AMZN,2020-03-09,1800.61
AMZN,2020-03-10,1891.82
AMZN,2020-03-11,1820.86
AMZN,2020-03-12,1676.61
AMZN,2020-03-13,1785.0
AMZN,2020-03-16,1689.15
AMZN,2020-03-17,1807.84
AMZN,2020-03-18,1830.0
AMZN,2020-03-19,1880.93
AMZN,2020-03-20,1846.09
AMZN,2020-03-23,1902.83
AMZN,2020-03-24,1940.1
AMZN,2020-03-25,1885.84
AMZN,2020-03-26,1955.49
AMZN,2020-03-27,1900.1
AMZN,2020-03-30,1963.95
AMZN,2020-03-31,1949.72
AMZN,2020-04-01,1907.7
NFLX,2019-04-01,366.96
NFLX,2019-04-02,367.72
NFLX,2019-04-03,369.75
NFLX,2019-04-04,367.88
NFLX,2019-04-05,365.49
NFLX,2019-04-08,361.41
NFLX,2019-04-09,364.71
NFLX,2019-04-10,363.92
NFLX,2019-04-11,367.65
NFLX,2019-04-12,351.14
NFLX,2019-04-15,348.87
NFLX,2019-04-16,359.46
NFLX,2019-04-17,354.74
NFLX,2019-04-18,360.35
NFLX,2019-04-22,377.34
NFLX,2019-04-23,381.89
NFLX,2019-04-24,374.23
NFLX,2019-04-25,368.33
NFLX,2019-04-26,374.85
NFLX,2019-04-29,371.83
NFLX,2019-04-30,370.54
NFLX,2019-05-01,378.81
NFLX,2019-05-02,379.06
NFLX,2019-05-03,385.03
NFLX,2019-05-06,378.67
NFLX,2019-05-07,370.46
NFLX,2019-05-08,364.37
NFLX,2019-05-09,362.75
NFLX,2019-05-10,361.04
NFLX,2019-05-13,345.26
NFLX,2019-05-14,345.61
NFLX,2019-05-15,354.99
NFLX,2019-05-16,359.31
NFLX,2019-05-17,354.45
NFLX,2019-05-20,348.11
NFLX,2019-05-21,354.27
NFLX,2019-05-22,359.73
NFLX,2019-05-23,352.21
NFLX,2019-05-24,354.39
NFLX,2019-05-28,355.06
NFLX,2019-05-29,349.19
NFLX,2019-05-30,351.85
NFLX,2019-05-31,343.28
NFLX,2019-06-03,336.63
NFLX,2019-06-04,353.4
NFLX,2019-06-05,355.73
NFLX,2019-06-06,357.13
NFLX,2019-06-07,360.87
NFLX,2019-06-10,352.01
NFLX,2019-06-11,351.27
NFLX,2019-06-12,345.56
NFLX,2019-06-13,343.43
NFLX,2019-06-14,339.73
NFLX,2019-06-17,350.62
NFLX,2019-06-18,357.12
NFLX,2019-06-19,363.52
NFLX,2019-06-20,365.21
NFLX,2019-06-21,369.21
NFLX,2019-06-24,371.04
NFLX,2019-06-25,360.3
NFLX,2019-06-26,362.2
NFLX,2019-06-27,370.02
NFLX,2019-06-28,367.32
NFLX,2019-07-01,374.6
NFLX,2019-07-02,375.43
NFLX,2019-07-03,381.72
NFLX,2019-07-05,380.55
NFLX,2019-07-08,376.16
NFLX,2019-07-09,379.93
NFLX,2019-07-10,381.0
NFLX,2019-07-11,379.5
NFLX,2019-07-12,373.25
NFLX,2019-07-15,366.6
NFLX,2019-07-16,365.99
NFLX,2019-07-17,362.44
NFLX,2019-07-18,325.21
NFLX,2019-07-19,315.1
NFLX,2019-07-22,310.62
NFLX,2019-07-23,307.3
NFLX,2019-07-24,317.94
NFLX,2019-07-25,326.46
NFLX,2019-07-26,335.78
NFLX,2019-07-29,332.7
NFLX,2019-07-30,325.93
NFLX,2019-07-31,322.99
NFLX,2019-08-01,319.5
NFLX,2019-08-02,318.83
NFLX,2019-08-05,307.63
NFLX,2019-08-06,310.1
NFLX,2019-08-07,304.29
NFLX,2019-08-08,315.9
NFLX,2019-08-09,308.93
NFLX,2019-08-12,310.83
NFLX,2019-08-13,312.28
NFLX,2019-08-14,299.11
NFLX,2019-08-15,295.76
NFLX,2019-08-16,302.8
NFLX,2019-08-19,309.38
NFLX,2019-08-20,298.99
NFLX,2019-08-21,297.81
NFLX,2019-08-22,296.93
NFLX,2019-08-23,291.44
NFLX,2019-08-26,294.98
NFLX,2019-08-27,291.03
NFLX,2019-08-28,291.77
NFLX,2019-08-29,296.78
NFLX,2019-08-30,293.75
NFLX,2019-09-03,289.29
NFLX,2019-09-04,291.52
NFLX,2019-09-05,293.25
NFLX,2019-09-06,290.17
NFLX,2019-09-09,294.34
NFLX,2019-09-10,287.99
NFLX,2019-09-11,288.27
NFLX,2019-09-12,288.86
NFLX,2019-09-13,294.15
NFLX,2019-09-16,294.29
NFLX,2019-09-17,298.6
NFLX,2019-09-18,291.56
NFLX,2019-09-19,286.6
NFLX,2019-09-20,270.75
NFLX,2019-09-23,265.92
NFLX,2019-09-24,254.59
NFLX,2019-09-25,264.75
NFLX,2019-09-26,263.31
NFLX,2019-09-27,263.08
NFLX,2019-09-30,267.62
NFLX,2019-10-01,269.58
NFLX,2019-10-02,268.03
NFLX,2019-10-03,268.15
NFLX,2019-10-04,272.79
NFLX,2019-10-07,274.46
NFLX,2019-10-08,270.72
NFLX,2019-10-09,267.53
NFLX,2019-10-10,280.48
NFLX,2019-10-11,282.93
NFLX,2019-10-14,285.53
NFLX,2019-10-15,284.25
NFLX,2019-10-16,286.28
NFLX,2019-10-17,293.35
NFLX,2019-10-18,275.3
NFLX,2019-10-21,278.05
NFLX,2019-10-22,266.69
NFLX,2019-10-23,271.27
NFLX,2019-10-24,271.5
NFLX,2019-10-25,276.82
NFLX,2019-10-28,281.86
NFLX,2019-10-29,281.21
NFLX,2019-10-30,291.45
NFLX,2019-10-31,287.41
NFLX,2019-11-01,286.81
NFLX,2019-11-04,292.86
NFLX,2019-11-05,288.03
NFLX,2019-11-06,288.59
NFLX,2019-11-07,289.57
NFLX,2019-11-08,291.57
NFLX,2019-11-11,294.18
NFLX,2019-11-12,292.01
NFLX,2019-11-13,283.11
NFLX,2019-11-14,289.62
NFLX,2019-11-15,295.03
NFLX,2019-11-18,302.57
NFLX,2019-11-19,302.6
NFLX,2019-11-20,305.16
NFLX,2019-11-21,311.69
NFLX,2019-11-22,310.48
NFLX,2019-11-25,315.55
NFLX,2019-11-26,312.49
NFLX,2019-11-27,315.93
NFLX,2019-11-29,314.66
NFLX,2019-12-02,309.99
NFLX,2019-12-03,306.16
NFLX,2019-12-04,304.32
NFLX,2019-12-05,302.86
NFLX,2019-12-06,307.35
NFLX,2019-12-09,302.5
NFLX,2019-12-10,293.12
NFLX,2019-12-11,298.93
