Date,Open,High,Low,Close,Volume
05/10/2023,"107.97","112.94","107.93","111.75","63,153,367"
05/09/2023,"108.39","110.15","107.19","107.35","36,360,141"
05/08/2023,"105.18","107.96","105.16","107.77","26,511,449"
05/05/2023,"104.82","105.88","104.11","105.57","26,639,250"
05/04/2023,"105.49","105.60","103.97","104.69","23,419,510"
05/03/2023,"105.53","107.49","104.96","105.41","21,795,410"
05/02/2023,"107.14","107.20","103.71","105.32","30,997,250"
05/01/2023,"106.84","107.99","106.82","107.20","26,681,680"
04/28/2023,"107.04","107.35","105.09","107.34","36,139,848"
04/27/2023,"104.45","108.37","103.54","107.59","50,089,191"
04/26/2023,"104.92","106.35","102.63","103.71","53,347,559"
04/25/2023,"105.83","106.69","103.84","103.85","46,664,102"
04/24/2023,"105.49","106.63","104.70","105.97","23,542,830"
04/21/2023,"105.47","106.00","104.78","105.41","25,800,080"
04/20/2023,"103.91","106.25","103.87","105.29","27,820,789"
04/19/2023,"103.58","104.98","103.07","104.18","20,905,680"
04/18/2023,"106.49","106.54","104.07","104.50","26,596,449"
04/17/2023,"104.66","106.16","104.52","105.97","37,571,219"
04/14/2023,"106.89","108.94","106.84","108.87","26,578,000"
04/13/2023,"105.84","107.49","105.84","107.43","24,843,580"
04/12/2023,"106.58","106.75","104.34","104.64","24,370,270"
04/11/2023,"106.55","106.73","104.68","105.35","26,311,801"
04/10/2023,"106.98","107.59","105.12","106.44","27,067,359"
04/06/2023,"105.26","109.17","104.33","108.42","48,711,480"
04/05/2023,"105.78","106.10","103.66","104.47","28,290,500"
04/04/2023,"104.33","105.58","104.04","104.72","24,420,080"
04/03/2023,"102.39","104.53","101.93","104.36","25,035,400"
03/31/2023,"101.30","103.89","101.04","103.73","36,863,367"
03/30/2023,"100.91","101.16","99.78","100.89","33,086,180"
03/29/2023,"102.28","102.49","100.65","101.39","28,779,570"
03/28/2023,"102.44","102.45","99.74","101.03","32,057,869"
03/27/2023,"104.62","104.76","101.93","102.46","31,120,859"
03/24/2023,"104.99","105.49","103.84","105.44","30,411,039"
03/23/2023,"105.06","106.30","104.46","105.60","40,797,770"
03/22/2023,"104.27","106.59","103.33","103.37","43,427,422"
03/21/2023,"101.25","105.10","101.22","104.92","42,110,281"
03/20/2023,"100.12","101.75","99.87","101.22","32,960,441"
03/17/2023,"100.26","102.84","100.10","101.62","61,028,551"
03/16/2023,"96.20","101.19","95.50","100.32","65,567,656"
03/15/2023,"93.22","96.93","92.64","96.11","50,622,047"
03/14/2023,"92.56","94.36","92.44","93.97","36,050,207"
03/13/2023,"90.09","92.57","89.42","91.11","37,335,566"
03/10/2023,"92.17","92.79","90.40","90.63","35,941,047"
03/09/2023,"94.05","95.53","91.90","92.32","28,813,529"
03/08/2023,"94.12","95.96","94.00","94.25","34,103,273"
03/07/2023,"94.98","95.67","93.53","93.86","27,835,480"
03/06/2023,"94.02","95.97","94.00","95.13","32,639,311"
03/03/2023,"92.48","93.73","92.45","93.65","35,160,113"
03/02/2023,"89.66","92.28","89.59","92.00","32,226,230"
03/01/2023,"89.98","91.03","89.67","90.36","31,111,230"
02/28/2023,"89.33","91.23","89.32","90.06","30,142,039"
02/27/2023,"89.87","90.16","89.34","89.87","27,502,301"
02/24/2023,"89.44","89.89","88.58","89.13","36,585,090"
02/23/2023,"91.92","91.94","89.76","90.89","41,206,379"
02/22/2023,"91.70","92.11","90.61","91.65","30,884,020"
02/21/2023,"93.00","93.10","91.72","91.79","33,629,262"
02/17/2023,"94.85","95.56","93.21","94.35","34,284,121"
02/16/2023,"95.37","97.68","94.74","95.51","42,462,621"
02/15/2023,"94.49","97.12","94.15","96.94","50,298,480"
02/14/2023,"94.43","94.85","92.26","94.68","54,726,121"
02/13/2023,"94.74","95.20","93.84","94.61","50,076,121"
02/10/2023,"95.45","96.75","94.25","94.57","54,980,699"
02/09/2023,"100.00","100.03","93.63","95.01","119,455,000"
02/08/2023,"102.05","103.14","98.04","99.37","94,743,523"
02/07/2023,"103.22","108.18","103.12","107.64","49,010,230"
02/06/2023,"102.40","104.36","101.88","102.90","31,999,561"
02/03/2023,"102.93","107.81","102.58","104.78","65,309,262"
02/02/2023,"105.80","107.85","105.61","107.74","69,883,758"
02/01/2023,"98.71","101.19","97.58","100.43","35,531,102"
01/31/2023,"96.87","98.88","96.82","98.84","29,870,670"
01/30/2023,"97.48","98.29","96.40","96.94","27,226,199"
01/27/2023,"97.31","100.32","97.31","99.37","33,879,754"
01/26/2023,"96.50","97.57","95.38","97.52","30,113,971"
01/25/2023,"95.57","96.16","93.76","95.22","42,329,953"
01/24/2023,"98.10","99.61","97.20","97.70","33,078,512"
01/23/2023,"97.95","100.04","97.50","99.79","40,005,059"
01/20/2023,"95.10","98.30","95.02","98.02","63,191,078"
01/19/2023,"90.72","93.61","90.63","93.05","37,000,398"
01/18/2023,"92.14","92.80","90.64","91.12","29,116,689"
01/17/2023,"92.06","92.25","90.05","91.29","32,602,420"
01/13/2023,"90.85","92.19","90.13","92.12","26,329,211"
01/12/2023,"91.48","91.87","89.75","91.13","30,258,141"
